#Parameters = {L=39; e=0.035; h=1.6; i=0.8; l1=4; ls=120; wl=1.7; ws=33}
#"Frequency / GHz"	"S1,1 (3) [Magnitude]"
#----------------------------------------
0.0000000000000	-0.00029096315727807
0.0040000001899898	-0.00029446513844823
0.0080000003799796	-0.00030600708745380
0.012000000104308	-0.00032455509142998
0.016000000759959	-0.00035011179153131
0.019999999552965	-0.00038371629095855
0.024000000208616	-0.00042330227304795
0.028000000864267	-0.00047146416885332
0.032000001519918	-0.00052613757246424
0.035999998450279	-0.00058733009320716
0.039999999105930	-0.00065505029170773
0.043999999761581	-0.00073137827964633
0.048000000417233	-0.00081321807180007
0.052000001072884	-0.00090109816614077
0.056000001728535	-0.00099503033384520
0.059999998658895	-0.0010939916162953
0.064000003039837	-0.0012000657234842
0.068000003695488	-0.0013122314953100
0.071999996900558	-0.0014289484880914
0.075999997556210	-0.0015512685618167
0.079999998211861	-0.0016766167276769
0.083999998867512	-0.0018081141938505
0.087999999523163	-0.0019431884316706
0.092000000178814	-0.0020828915247528
0.096000000834465	-0.0022256841347600
0.10000000149012	-0.0023731371944000
0.10400000214577	-0.0025216398524570
0.10800000280142	-0.0026753517965381
0.11200000345707	-0.0028296270658662
0.11599999666214	-0.0029875872901066
0.11999999731779	-0.0031451046927216
0.12399999797344	-0.0033058186603692
0.12800000607967	-0.0034676716667833
0.13199999928474	-0.0036291206180080
0.13600000739098	-0.0037922525954532
0.14000000059605	-0.0039539666536426
0.14399999380112	-0.0041168653503366
0.14800000190735	-0.0042794042356048
0.15199999511242	-0.0044390031837324
0.15600000321865	-0.0045977402319748
0.15999999642372	-0.0047556172335406
0.16400000452995	-0.0049110874639268
0.16799999773502	-0.0050646727849786
0.17200000584126	-0.0052148213617671
0.17599999904633	-0.0053625669818818
0.18000000715256	-0.0055063503137269
0.18400000035763	-0.0056461750911028
0.18799999356270	-0.0057825502166715
0.19200000166893	-0.0059139146930278
0.19599999487400	-0.0060402635722500
0.20000000298023	-0.0061631306999990
0.20399999618530	-0.0062794021901530
0.20800000429153	-0.0063911328883686
0.21199999749660	-0.0064957125849527
0.21600000560284	-0.0065957188923372
0.21999999880791	-0.0066885354191957
0.22400000691414	-0.0067751779282128
0.22800000011921	-0.0068540615107309
0.23199999332428	-0.0069267124027920
0.23600000143051	-0.0069920668541937
0.23999999463558	-0.0070506076264969
0.24400000274181	-0.0071012716186294
0.24799999594688	-0.0071445264776239
0.25200000405312	-0.0071803399649758
0.25600001215935	-0.0072076340747059
0.25999999046326	-0.0072268844814377
0.26399999856949	-0.0072380332833278
0.26800000667572	-0.0072420816657156
0.27200001478195	-0.0072363889951805
0.27599999308586	-0.0072239953185334
0.28000000119209	-0.0072022733282429
0.28400000929832	-0.0071727033115572
0.28799998760223	-0.0071347132092340
0.29199999570847	-0.0070898058884253
0.29600000381470	-0.0070353201181157
0.30000001192093	-0.0069742958130812
0.30399999022484	-0.0069040913339126
0.30799999833107	-0.0068277182021162
0.31200000643730	-0.0067430623327555
0.31600001454353	-0.0066505572889078
0.31999999284744	-0.0065506440543429
