#Parameters = {e=0.035; h=1.6; l=29.9; ls=80; w=43.8; w0=1.58; w1=3; ws=80; y0=10; y1=22}
#"Frequency / GHz"	"S1,1 (1) [Magnitude]"
#----------------------------------------
0.0000000000000	-0.048477593545214
0.0020000000949949	-0.047069872987644
0.0040000001899898	-0.042938192041646
0.0060000000521541	-0.036352122042792
0.0080000003799796	-0.027739122003056
0.0099999997764826	-0.017654388019876
0.012000000104308	-0.0067380620555737
0.014000000432134	0.0043219334987479
0.016000000759959	0.014846384555710
0.017999999225140	0.024198909230850
0.019999999552965	0.031830144587618
0.021999999880791	0.037311384869397
0.024000000208616	0.040356413892241
0.026000000536442	0.040837121693247
0.028000000864267	0.038793306611099
0.029999999329448	0.034417135865780
0.032000001519918	0.028049546361338
0.034000001847744	0.020153375154341
0.035999998450279	0.011275818495310
0.037999998778105	0.0020230633306577
0.039999999105930	-0.0069893278942729
0.041999999433756	-0.015172784585713
0.043999999761581	-0.022010091309831
0.046000000089407	-0.027082971060320
0.048000000417233	-0.030111788456477
0.050000000745058	-0.030958724840970
0.052000001072884	-0.029643922545889
0.054000001400709	-0.026339939539932
0.056000001728535	-0.021349303015446
0.057999998331070	-0.015082245717051
0.059999998658895	-0.0080282126925375
0.061999998986721	-0.00070934672924216
0.064000003039837	0.0063506415737119
0.065999999642372	0.012667434122583
0.068000003695488	0.017818981137110
0.070000000298023	0.021490413458979
0.071999996900558	0.023473401536988
0.074000000953674	0.023690401910812
0.075999997556210	0.022183306990692
0.078000001609325	0.019122635238749
0.079999998211861	0.014779564066333
0.082000002264977	0.0095094071278827
0.083999998867512	0.0037263146333118
0.086000002920628	-0.0021302035826227
0.087999999523163	-0.0076305050759813
0.090000003576279	-0.012375954273521
0.092000000178814	-0.016042940988848
0.093999996781349	-0.018388437033354
0.096000000834465	-0.019278862404695
0.097999997437000	-0.018692267744374
0.10000000149012	-0.016720262595389
0.10199999809265	-0.013550534155367
0.10400000214577	-0.0094608855100129
0.10599999874830	-0.0047858554858447
0.10800000280142	0.00010469168476165
0.10999999940395	0.0048358024686182
0.11200000345707	0.0090571562173960
0.11400000005960	0.012466503082168
0.11599999666214	0.014828676096478
