#Parameters = {L=39; e=0.035; h=1.6; i=0.88; l1=4; ls=120; wl=1.7; ws=30}
#"Frequency / GHz"	"S1,1 (2) [Magnitude]"
#----------------------------------------
0.0000000000000	-0.00030183563498194
0.0040000001899898	-0.00031613588643264
0.0080000003799796	-0.00036007526273696
0.012000000104308	-0.00043418097330090
0.016000000759959	-0.00053587998637681
0.019999999552965	-0.00066726515253145
0.024000000208616	-0.00082681115489936
0.028000000864267	-0.0010135163978681
0.032000001519918	-0.0012289737873663
0.035999998450279	-0.0014701218674372
0.039999999105930	-0.0017396005253561
0.043999999761581	-0.0020348763337105
0.048000000417233	-0.0023529029981355
0.052000001072884	-0.0026978887706895
0.056000001728535	-0.0030631707436485
0.059999998658895	-0.0034534836825550
0.064000003039837	-0.0038647617544686
0.068000003695488	-0.0042970860364011
0.071999996900558	-0.0047463945889671
0.075999997556210	-0.0052158824673737
0.079999998211861	-0.0057030479991571
0.083999998867512	-0.0062048715646024
0.087999999523163	-0.0067219638756941
0.092000000178814	-0.0072523429127523
0.096000000834465	-0.0077940295900492
0.10000000149012	-0.0083481524308063
0.10400000214577	-0.0089101401696118
0.10800000280142	-0.0094800830598885
0.11200000345707	-0.010057033846833
0.11599999666214	-0.010639009107253
0.11999999731779	-0.011224020213713
0.12399999797344	-0.011810596841690
0.12800000607967	-0.012398297825883
0.13199999928474	-0.012985649122917
0.13600000739098	-0.013570131223070
0.14000000059605	-0.014150253627858
0.14399999380112	-0.014726084492752
0.14800000190735	-0.015295092071593
0.15199999511242	-0.015855255573420
0.15600000321865	-0.016405586821110
0.15999999642372	-0.016945091021559
0.16400000452995	-0.017472773121095
0.16799999773502	-0.017987104556692
0.17200000584126	-0.018485514888400
0.17599999904633	-0.018967511785327
0.18000000715256	-0.019431542474702
0.18400000035763	-0.019878134913446
0.18799999356270	-0.020304175748147
0.19200000166893	-0.020709127900832
0.19599999487400	-0.021090910174026
0.20000000298023	-0.021452086168767
0.20399999618530	-0.021787435983312
0.20800000429153	-0.022098992887452
0.21199999749660	-0.022385161878971
0.21600000560284	-0.022643809166486
0.21999999880791	-0.022875906895204
0.22400000691414	-0.023080353814973
0.22800000011921	-0.023257074500389
0.23199999332428	-0.023403905539420
0.23600000143051	-0.023522838722434
0.23999999463558	-0.023611697223827
0.24400000274181	-0.023670897062442
0.24799999594688	-0.023701366510327
0.25200000405312	-0.023700394921586
0.25600001215935	-0.023669932956557
0.25999999046326	-0.023609861050487
0.26399999856949	-0.023518992642663
0.26800000667572	-0.023399281201596
0.27200001478195	-0.023250058922898
0.27599999308586	-0.023072201123992
0.28000000119209	-0.022865576583102
0.28400000929832	-0.022630521651442
0.28799998760223	-0.022368974097352
0.29199999570847	-0.022079713741702
0.29600000381470	-0.021765189759523
0.30000001192093	-0.021424683065091
0.30399999022484	-0.021059606017218
0.30799999833107	-0.020670799853915
0.31200000643730	-0.020259651531894
0.31600001454353	-0.019826508133388
0.31999999284744	-0.019373780969007
0.32400000095367	-0.018900249933013
0.32800000905991	-0.018410420847009
0.33199998736382	-0.017902536400357
0.33599999547005	-0.017378507184957
0.34000000357628	-0.016841273375699
0.34400001168251	-0.016290141515456
0.34799998998642	-0.015728559854484
0.35199999809265	-0.015154815948451
0.35600000619888	-0.014573933928871
0.36000001430511	-0.013985205376487
0.36399999260902	-0.013391098503969
