#Parameters = {e=0.035; h=1.60046; l=45.45; ls=120; w=58.2; w0=1.58; w1=4.67; ws=120; y0=13.33; y1=24.29}
#"Frequency / GHz"	"S1,1 (1) [Magnitude]"
#----------------------------------------
0.0000000000000	-0.052747701860249
0.0020000000949949	-0.051762858811288
0.0040000001899898	-0.048852553119169
0.0060000000521541	-0.044136417136647
0.0080000003799796	-0.037815648702687
0.0099999997764826	-0.030153854830655
0.012000000104308	-0.021469290069446
0.014000000432134	-0.012118514516059
0.016000000759959	-0.0024828591589972
0.017999999225140	0.0070525676741993
0.019999999552965	0.016109632619099
0.021999999880791	0.024337949975571
0.024000000208616	0.031427804921530
0.026000000536442	0.037118634140825
0.028000000864267	0.041210708469968
0.029999999329448	0.043576360228788
0.032000001519918	0.044155545071915
0.034000001847744	0.042963084274680
0.035999998450279	0.040087439757026
0.037999998778105	0.035681880017785
0.039999999105930	0.029961777272118
0.041999999433756	0.023194813854682
0.043999999761581	0.015684676010576
0.046000000089407	0.0077641712426200
0.048000000417233	-0.00022156485100083
0.050000000745058	-0.0079341667605180
0.052000001072884	-0.015046725134983
0.054000001400709	-0.021269016889020
0.056000001728535	-0.026354700985839
0.057999998331070	-0.030112371377816
0.059999998658895	-0.032412353758853
0.061999998986721	-0.033199201921890
0.064000003039837	-0.032477587146196
0.065999999642372	-0.030328291470435
0.068000003695488	-0.026893530184059
0.070000000298023	-0.022366798224709
0.071999996900558	-0.016989286915240
0.074000000953674	-0.011029797883787
0.075999997556210	-0.0047792408336275
0.078000001609325	0.0014698613759249
0.079999998211861	0.0074303994280612
0.082000002264977	0.012842457641957
0.083999998867512	0.017471694086708
0.086000002920628	0.021134557657789
0.087999999523163	0.023691378469682
0.090000003576279	0.025059725973805
0.092000000178814	0.025207050820521
0.093999996781349	0.024168099599253
0.096000000834465	0.022024401612091
0.097999997437000	0.018905351762580
0.10000000149012	0.014985783615592
0.10199999809265	0.010470337669341
0.10400000214577	0.0055925712911424
0.10599999874830	0.00059010084608755
0.10800000280142	-0.0042939122267519
0.10999999940395	-0.0088281537041216
0.11200000345707	-0.012803952363687
0.11400000005960	-0.016044790366998
0.11599999666214	-0.018412243739259
0.11800000071526	-0.019814965171329
0.11999999731779	-0.020210190182385
0.12200000137091	-0.019603875043072
0.12399999797344	-0.018053417644202
0.12600000202656	-0.015658502950873
0.12800000607967	-0.012560707552759
0.12999999523163	-0.0089286434506853
0.13199999928474	-0.0049560821091555
0.13400000333786	-0.00084589929676563
0.13600000739098	0.0031961402642295
0.13799999654293	0.0069754451229116
0.14000000059605	0.010310529424871
0.14200000464916	0.013050639316963
0.14399999380112	0.015077207815866
0.14599999785423	0.016304837998031
0.14800000190735	0.016695635129671
0.15000000596046	0.016248034054842
0.15199999511242	0.015004891222659
0.15399999916553	0.013043196062799
0.15600000321865	0.010479682065305
0.15800000727177	0.0074507732515884
0.15999999642372	0.0041191756686910
0.16200000047684	0.00065626385015940
0.16400000452995	-0.0027625525567272
0.16599999368191	-0.0059673081271142
0.16799999773502	-0.0088013963756659
0.17000000178814	-0.011129994777231
0.17200000584126	-0.012848677075960
0.17399999499321	-0.013880350102798
0.17599999904633	-0.014190532054259
0.17800000309944	-0.013777783506297
0.18000000715256	-0.012677081115069
0.18199999630451	-0.010959661757758
0.18400000035763	-0.0087267234666596
0.18600000441074	-0.0061007191386643
0.18799999356270	-0.0032235045874814
0.18999999761581	-0.00024503821486543
0.19200000166893	0.0026800168289653
0.19400000572205	0.0054044518868872
0.19599999487400	0.0077982563249947
0.19799999892712	0.0097429296869395
0.20000000298023	0.011151473025248
0.20200000703335	0.011963202300324
0.20399999618530	0.012146990930816
0.20600000023842	0.011707698965516
0.20800000429153	0.010676703942311
0.20999999344349	0.0091210644782749
0.21199999749660	0.0071261541494259
