#Parameters = {L=45.45; W=58.2; e=0.035; er=1.75; h=1.6; h2=1; ls=120; w0=1.58; w1=4.67; ws=120; y0=13.33; y1=24.29}
#"Frequency / GHz"	"S1,1 (1) [Magnitude]"
#----------------------------------------
0.0000000000000	-0.035789538782740
0.0024999999441206	-0.035531444238615
0.0049999998882413	-0.034794860418909
0.0074999998323619	-0.033690291008576
0.0099999997764826	-0.032383773169381
0.012500000186265	-0.031072882768731
0.014999999664724	-0.029955342847681
0.017500000074506	-0.029201282684608
0.019999999552965	-0.028933581986340
0.022500000894070	-0.029194569513045
0.025000000372529	-0.029958788354296
0.027499999850988	-0.031119579454080
0.029999999329448	-0.032515718318768
0.032499998807907	-0.033944469760193
0.035000000149012	-0.035200145032105
0.037500001490116	-0.036097963344869
0.039999999105930	-0.036503394348438
0.042500000447035	-0.036351538966920
0.045000001788139	-0.035657562253176
0.047499999403954	-0.034515626196733
0.050000000745058	-0.033086958586257
0.052499998360872	-0.031571197836859
0.054999999701977	-0.030187922748408
0.057500001043081	-0.029133303703351
0.059999998658895	-0.028562375786902
0.062500000000000	-0.028557907907244
0.064999997615814	-0.029124212397206
0.067500002682209	-0.030184637685568
0.070000000298023	-0.031590167646373
0.072499997913837	-0.033138391361883
0.075000002980232	-0.034608606820955
0.077500000596046	-0.035785696243534
0.079999998211861	-0.036501370060466
0.082500003278255	-0.036641857252812
0.085000000894070	-0.036185845950299
0.087499998509884	-0.035190452864267
0.090000003576279	-0.033791227185084
0.092500001192093	-0.032186909999385
0.094999998807907	-0.030600561978000
0.097499996423721	-0.029256315318455
0.10000000149012	-0.028344696883564
0.10249999910593	-0.027996835133292
0.10499999672174	-0.028261355924807
0.10750000178814	-0.029104265466340
0.10999999940395	-0.030404590924272
0.11249999701977	-0.031977063424765
0.11500000208616	-0.033599932545633
0.11749999970198	-0.035036378670691
0.11999999731779	-0.036083442117579
0.12250000238419	-0.036587025092398
0.12500000000000	-0.036471545441301
0.12749999761581	-0.035752746337383
0.12999999523163	-0.034527909385290
0.13249999284744	-0.032972584883702
0.13500000536442	-0.031305154243436
0.13750000298023	-0.029765926635279
0.14000000059605	-0.028573176050572
0.14249999821186	-0.027896924743326
0.14499999582767	-0.027837297337345
0.14749999344349	-0.028404470828098
0.15000000596046	-0.029519482687211
0.15250000357628	-0.031024752470576
0.15500000119209	-0.032708764790256
0.15749999880791	-0.034329603464695
0.15999999642372	-0.035657822031898
0.16249999403954	-0.036500491531032
0.16500000655651	-0.036738068418865
0.16750000417233	-0.036334873998635
0.17000000178814	-0.035347276715461
0.17249999940395	-0.033917066563778
0.17499999701977	-0.032248049665781
0.17749999463558	-0.030581827695819
0.18000000715256	-0.029155817369637
0.18250000476837	-0.028174734689562
0.18500000238419	-0.027783948388072
0.18750000000000	-0.028040511499282
0.18999999761581	-0.028909725764789
0.19249999523163	-0.030271372036977
0.19499999284744	-0.031930902476510
0.19750000536442	-0.033653916943897
0.20000000298023	-0.035193972135825
0.20250000059605	-0.036329111549235
0.20499999821186	-0.036896559788356
0.20749999582767	-0.036815096058609
0.20999999344349	-0.036092565011524
0.21250000596046	-0.034833221135045
0.21500000357628	-0.033219833332192
0.21750000119209	-0.031480694818361
0.21999999880791	-0.029867519052169
0.22249999642372	-0.028611907214062
0.22499999403954	-0.027897999802072
0.22750000655651	-0.027827086314506
0.23000000417233	-0.028413228255561
0.23250000178814	-0.029575943988713
0.23499999940395	-0.031147213797389
0.23749999701977	-0.032904399721321
0.23999999463558	-0.034596768743738
0.24250000715256	-0.035978600884204
0.24500000476837	-0.036851885267521
0.24750000238419	-0.037089744421326
0.25000000000000	-0.036652690748280
0.25249999761581	-0.035606531017168
0.25499999523163	-0.034097197218172
0.25749999284744	-0.032343273226323
0.25999999046326	-0.030595478666209
0.26249998807907	-0.029108120494817
0.26499998569489	-0.028094062086952
0.26750001311302	-0.027701814362276
0.27000001072884	-0.027988156408108
0.27250000834465	-0.028913311456314
0.27500000596046	-0.030350503451212
0.27750000357628	-0.032090949528692
0.28000000119209	-0.033885386029639
0.28249999880791	-0.035473405691023
0.28499999642372	-0.036627474338923
0.28749999403954	-0.037178514812941
0.28999999165535	-0.037042974219710
0.29249998927116	-0.036240840744415
0.29499998688698	-0.034883470570816
0.29750001430511	-0.033167445351860
0.30000001192093	-0.031339108665724
0.30250000953674	-0.029663138939868
0.30500000715256	-0.028380372120136
0.30750000476837	-0.027679860901633
0.31000000238419	-0.027661083187875
0.31250000000000	-0.028330712812123
0.31499999761581	-0.029594496233698
0.31749999523163	-0.031270906327564
0.31999999284744	-0.033123069628036
0.32249999046326	-0.034877372668338
0.32499998807907	-0.036285665586125
0.32749998569489	-0.037137637163327
0.33000001311302	-0.037310253092440
0.33250001072884	-0.036776185569393
0.33500000834465	-0.035609422234844
0.33750000596046	-0.033979320486978
0.34000000357628	-0.032117995069353
0.34250000119209	-0.030297653666264
0.34499999880791	-0.028779982472131
0.34749999642372	-0.027785826485534
0.34999999403954	-0.027463221836035
0.35249999165535	-0.027859724175875
0.35499998927116	-0.028920829166749
0.35749998688698	-0.030495463167323
0.36000001430511	-0.032360042929825
0.36250001192093	-0.034244533353312
0.36500000953674	-0.035874509213859
0.36750000715256	-0.037014627555576
0.37000000476837	-0.037495791236575
0.37250000238419	-0.037245845862713
0.37500000000000	-0.036300298264088
0.37749999761581	-0.034792987571921
0.37999999523163	-0.032942943875868
0.38249999284744	-0.031017265095757
0.38499999046326	-0.029296536788533
0.38749998807907	-0.028032283249380
0.38999998569489	-0.027408079048759
0.39250001311302	-0.027520020876385
0.39500001072884	-0.028353109841917
0.39750000834465	-0.029791705362748
0.40000000596046	-0.031631512873413
0.40250000357628	-0.033603904195234
0.40500000119209	-0.035425439227361
0.40749999880791	-0.036830911001806
0.40999999642372	-0.037615548479533
0.41249999403954	-0.037659379473848
0.41499999165535	-0.036957145016178
0.41749998927116	-0.035607339121942
0.41999998688698	-0.033804266727271
0.42250001430511	-0.031811217707745
0.42500001192093	-0.029917954780291
0.42750000953674	-0.028399877635578
0.43000000715256	-0.027481319218806
0.43250000476837	-0.027299005058152
0.43500000238419	-0.027883087201514
0.43750000000000	-0.029151399791578
0.43999999761581	-0.030925496756142
0.44249999523163	-0.032950235074058
0.44499999284744	-0.034931276179377
0.44749999046326	-0.036580430636740
0.44999998807907	-0.037656580478728
0.45249998569489	-0.038000465112939
0.45500001311302	-0.037557852729799
0.45750001072884	-0.036392502639264
0.46000000834465	-0.034671146585152
0.46250000596046	-0.032642727495670
0.46500000357628	-0.030604594501652
0.46750000119209	-0.028854679038591
0.46999999880791	-0.027647615968216
0.47249999642372	-0.027165802848837
0.47499999403954	-0.027480200233470
0.47749999165535	-0.028552032074779
0.47999998927116	-0.030228279408077
0.48249998688698	-0.032268087509987
0.48500001430511	-0.034379072916592
0.48750001192093	-0.036249590199316
0.49000000953674	-0.037607694687411
0.49250000715256	-0.038253468494258
0.49500000476837	-0.038086615222012
0.49750000238419	-0.037130069128257
0.50000000000000	-0.035521822861238
0.50249999761581	-0.033492283924118
0.50499999523163	-0.031340363219412
0.50749999284744	-0.029376850855266
0.50999999046326	-0.027893766737487
0.51249998807907	-0.027108705468486
0.51499998569489	-0.027141897433920
0.51749998331070	-0.027991475729792
0.51999998092651	-0.029540122908660
0.52249997854233	-0.031565164194225
0.52499997615814	-0.033775058455350
0.52749997377396	-0.035847395586723
0.52999997138977	-0.037480262834906
0.53250002861023	-0.038428421834917
0.53500002622604	-0.038553892983515
0.53750002384186	-0.037832212619201
0.54000002145767	-0.036366992292118
0.54250001907349	-0.034369311886765
0.54500001668930	-0.032130355348273
0.54750001430511	-0.029979040128093
0.55000001192093	-0.028230541764506
0.55250000953674	-0.027143616786183
0.55500000715256	-0.026880343652324
0.55750000476837	-0.027487888539540
0.56000000238419	-0.028880382890687
0.56250000000000	-0.030862139106996
0.56499999761581	-0.033146837676827
0.56749999523163	-0.035401738798779
0.56999999284744	-0.037296030644628
0.57249999046326	-0.038553106250111
0.57499998807907	-0.038983338226273
0.57749998569489	-0.038520351778624
0.57999998331070	-0.037228130814598
0.58249998092651	-0.035293010605201
0.58499997854233	-0.032998306304167
0.58749997615814	-0.030677057124580
0.58999997377396	-0.028673559823665
0.59249997138977	-0.027284281099714
0.59500002861023	-0.026714791691772
0.59750002622604	-0.027057723308077
0.60000002384186	-0.028267454294402
0.60250002145767	-0.030175267389659
0.60500001907349	-0.032506135900432
0.60750001668930	-0.034922103487897
0.61000001430511	-0.037071204913340
0.61250001192093	-0.038635577397479
0.61500000953674	-0.039384995219682
0.61750000715256	-0.039201996786657
0.62000000476837	-0.038111631373867
0.62250000238419	-0.036268305333103
0.62500000000000	-0.033942446180812
0.62749999761581	-0.031474158146915
0.62999999523163	-0.029225893572342
0.63249999284744	-0.027530628652600
0.63499999046326	-0.026643055916191
0.63749998807907	-0.026697869031483
0.63999998569489	-0.027695554621952
0.64249998331070	-0.029498041576874
0.64499998092651	-0.031847527403820
0.64749997854233	-0.034405906866166
0.64999997615814	-0.036797580369916
0.65249997377396	-0.038672076804635
0.65499997138977	-0.039751002375578
0.65750002861023	-0.039871484618117
0.66000002622604	-0.039010895471787
0.66250002384186	-0.037289307150788
0.66500002145767	-0.034960702542549
0.66750001907349	-0.032362785395333
0.67000001668930	-0.029878927684968
0.67250001430511	-0.027877616031492
0.67500001192093	-0.026654235100507
0.67750000953674	-0.026399370051707
0.68000000715256	-0.027157238925752
0.68250000476837	-0.028824439238417
0.68500000238419	-0.031164861272433
0.68750000000000	-0.033842859803149
0.68999999761581	-0.036466230882188
