#Parameters = {L=32; e=0.035; h=1.6; i=0.88; l1=2; ls=100; wl=1.7; ws=20}
#"Frequency / GHz"	"S1,1 (2) [Magnitude]"
#----------------------------------------
0.0000000000000	-0.023185398024585
0.0040000001899898	-0.023174253704871
0.0080000003799796	-0.023139260719364
0.012000000104308	-0.023080410930033
0.016000000759959	-0.022999248115025
0.019999999552965	-0.022894196042534
0.024000000208616	-0.022766268657503
0.028000000864267	-0.022616474681791
0.032000001519918	-0.022443741222434
0.035999998450279	-0.022249585512659
0.039999999105930	-0.022033443867203
0.043999999761581	-0.021795785175545
0.048000000417233	-0.021538631263660
0.052000001072884	-0.021260884845951
0.056000001728535	-0.020963519652385
0.059999998658895	-0.020647506145764
0.064000003039837	-0.020312771515437
0.068000003695488	-0.019960795647728
0.071999996900558	-0.019591499277659
0.075999997556210	-0.019206354191718
0.079999998211861	-0.018804753764119
0.083999998867512	-0.018389203362760
0.087999999523163	-0.017960126335766
0.092000000178814	-0.017519501942375
0.096000000834465	-0.017065155372606
0.10000000149012	-0.016599061557019
0.10400000214577	-0.016123709254528
0.10800000280142	-0.015639513280938
0.11200000345707	-0.015146885691870
0.11599999666214	-0.014646234641658
0.11999999731779	-0.014140048075363
0.12399999797344	-0.013628732737697
0.12800000607967	-0.013113215952980
0.13199999928474	-0.012593388087992
0.13600000739098	-0.012073288672720
0.14000000059605	-0.011550733798319
0.14399999380112	-0.011029242918391
0.14800000190735	-0.010508709812692
0.15199999511242	-0.0099895485224133
0.15600000321865	-0.0094737258500469
0.15999999642372	-0.0089632152483230
0.16400000452995	-0.0084568778759627
0.16799999773502	-0.0079566936613918
0.17200000584126	-0.0074641203180198
0.17599999904633	-0.0069811398805864
0.18000000715256	-0.0065055925652257
0.18400000035763	-0.0060415406699629
0.18799999356270	-0.0055868309538814
0.19200000166893	-0.0051465697024899
0.19599999487400	-0.0047180938390133
0.20000000298023	-0.0043034122911837
0.20399999618530	-0.0039034981698145
0.20800000429153	-0.0035198478802716
0.21199999749660	-0.0031513760915343
0.21600000560284	-0.0028011459245802
0.21999999880791	-0.0024691097583183
0.22400000691414	-0.0021542163465088
0.22800000011921	-0.0018595254792286
0.23199999332428	-0.0015845059548399
0.23600000143051	-0.0013301715554900
0.23999999463558	-0.0010960048461200
0.24400000274181	-0.00088405595163602
0.24799999594688	-0.00069279860313471
0.25200000405312	-0.00052585528555956
0.25600001215935	-0.00038012662690783
0.25999999046326	-0.00025771041011776
0.26399999856949	-0.00015915077460601
0.26800000667572	-8.3449031341501e-05
0.27200001478195	-3.1681218736171e-05
0.27599999308586	-2.8596771520933e-06
0.28000000119209	-1.3424534010598e-07
0.28400000929832	-1.9931988457183e-05
0.28799998760223	-6.4914191061159e-05
0.29199999570847	-0.00013308384536895
0.29600000381470	-0.00022450040188550
0.30000001192093	-0.00034132007889841
0.30399999022484	-0.00048154440665816
0.30799999833107	-0.00064424193595684
0.31200000643730	-0.00083102011507635
0.31600001454353	-0.0010394312007345
0.31999999284744	-0.0012715947151799
0.32400000095367	-0.0015245529485455
0.32800000905991	-0.0017999189294410
0.33199998736382	-0.0020957430960145
0.33599999547005	-0.0024126430229106
0.34000000357628	-0.0027496955792724
0.34400001168251	-0.0031049456098212
0.34799998998642	-0.0034795317101525
0.35199999809265	-0.0038714787214974
0.35600000619888	-0.0042824614131471
0.36000001430511	-0.0047094678798432
0.36399999260902	-0.0051510702708814
0.36800000071526	-0.0056078882102867
0.37200000882149	-0.0060784480217183
0.37599998712540	-0.0065623451170067
0.37999999523163	-0.0070586480809688
0.38400000333786	-0.0075658823950739
0.38800001144409	-0.0080831130923007
0.39199998974800	-0.0086099057204378
0.39599999785423	-0.0091452887305330
0.40000000596046	-0.0096872792233272
0.40400001406670	-0.010235919322921
0.40799999237061	-0.010789758622591
0.41200000047684	-0.011348831819271
0.41600000858307	-0.011908513320730
0.41999998688698	-0.012471474853505
0.42399999499321	-0.013035076988062
0.42800000309944	-0.013598393291316
0.43200001120567	-0.014159348322448
0.43599998950958	-0.014718946652523
0.43999999761581	-0.015274135076202
0.44400000572205	-0.015825841776459
0.44800001382828	-0.016370533319382
0.45199999213219	-0.016909169382571
0.45600000023842	-0.017440138448377
0.46000000834465	-0.017961293618054
0.46399998664856	-0.018473696925354
0.46799999475479	-0.018973580382395
0.47200000286102	-0.019461885093558
0.47600001096725	-0.019938560814471
0.47999998927116	-0.020399865778435
0.48399999737740	-0.020847202666517
0.48800000548363	-0.021278931624318
0.49200001358986	-0.021693308840248
0.49599999189377	-0.022091802574565
0.50000000000000	-0.022471100671601
0.50400000810623	-0.022832579942454
0.50800001621246	-0.023172979142713
0.51200002431870	-0.023494647184108
0.51599997282028	-0.023793309114092
0.51999998092651	-0.024072304852997
0.52399998903275	-0.024328885614559
0.52799999713898	-0.024562216829191
0.53200000524521	-0.024773100045240
0.53600001335144	-0.024959771990424
0.54000002145767	-0.025123578815428
0.54400002956390	-0.025262523965279
0.54799997806549	-0.025378517318503
0.55199998617172	-0.025468659222811
0.55599999427795	-0.025534201582719
0.56000000238419	-0.025574786503039
0.56400001049042	-0.025590210098150
0.56800001859665	-0.025581052752059
0.57200002670288	-0.025547073924848
0.57599997520447	-0.025487447071538
0.57999998331070	-0.025403772401024
0.58399999141693	-0.025295303179365
0.58799999952316	-0.025163281486286
0.59200000762939	-0.025005663420752
0.59600001573563	-0.024826298135688
0.60000002384186	-0.024622277392573
0.60399997234344	-0.024395784737396
0.60799998044968	-0.024147465877512
0.61199998855591	-0.023876965243375
0.61599999666214	-0.023586084430829
0.62000000476837	-0.023274837483540
0.62400001287460	-0.022942364857346
0.62800002098083	-0.022591491907272
0.63200002908707	-0.022222769470443
0.63599997758865	-0.021836440106468
0.63999998569489	-0.021433600520033
0.64399999380112	-0.021015069359992
0.64800000190735	-0.020581422086913
0.65200001001358	-0.020134402189414
0.65600001811981	-0.019674677993571
0.66000002622604	-0.019202404408297
0.66399997472763	-0.018719868983861
0.66799998283386	-0.018228284553120
0.67199999094009	-0.017727365892740
0.67599999904633	-0.017219301637871
0.68000000715256	-0.016706384996104
0.68400001525879	-0.016186320174296
0.68800002336502	-0.015663361097373
0.69199997186661	-0.015138354862036
0.69599997997284	-0.014611497571800
0.69999998807907	-0.014084050278393
0.70399999618530	-0.013559436813496
0.70800000429153	-0.013035316742988
0.71200001239777	-0.012516089155774
0.71600002050400	-0.012001576181402
0.72000002861023	-0.011491570364984
0.72399997711182	-0.010990935464666
0.72799998521805	-0.010498127933417
0.73199999332428	-0.010015457367460
0.73600000143051	-0.0095437182445950
0.74000000953674	-0.0090839502399513
0.74400001764297	-0.0086375134328995
0.74800002574921	-0.0082078717880029
0.75199997425079	-0.0077913550905772
0.75599998235703	-0.0073925292727396
0.75999999046326	-0.0070128493074408
0.76399999856949	-0.0066501929139344
0.76800000667572	-0.0063102279216141
0.77200001478195	-0.0059892032798231
0.77600002288818	-0.0056908160084148
0.77999997138977	-0.0054170656032945
0.78399997949600	-0.0051671782618848
0.78799998760223	-0.0049417299620927
0.79199999570847	-0.0047411573126693
0.79600000381470	-0.0045674418173197
0.80000001192093	-0.0044211327847750
0.80400002002716	-0.0043034198517236
0.80800002813339	-0.0042133643439033
0.81199997663498	-0.0041526003088312
0.81599998474121	-0.0041226969297186
0.81999999284744	-0.0041217340620541
0.82400000095367	-0.0041531375540094
0.82800000905991	-0.0042152214878133
0.83200001716614	-0.0043078652060704
0.83600002527237	-0.0044330945970968
0.83999997377396	-0.0045907340545671
0.84399998188019	-0.0047799057009314
0.84799998998642	-0.0050011586319794
0.85199999809265	-0.0052554098769467
0.85600000619888	-0.0055427244494483
0.86000001430511	-0.0058606147373254
0.86400002241135	-0.0062121576125184
0.86799997091293	-0.0065962968329190
0.87199997901917	-0.0070107911759825
0.87599998712540	-0.0074577976327587
0.87999999523163	-0.0079370740169717
0.88400000333786	-0.0084463294662156
0.88800001144409	-0.0089859471826584
0.89200001955032	-0.0095555955485548
0.89600002765656	-0.010155591855687
0.89999997615814	-0.010783829779645
0.90399998426437	-0.011440217431464
0.90799999237061	-0.012124068572048
0.91200000047684	-0.012835456331216
0.91600000858307	-0.013572148750641
0.92000001668930	-0.014333497113361
0.92400002479553	-0.015119746902096
0.92799997329712	-0.015929178826955
0.93199998140335	-0.016760417664409
0.93599998950958	-0.017613967003741
0.93999999761581	-0.018487551348585
0.94400000572205	-0.019379963639518
0.94800001382828	-0.020290082122118
0.95200002193451	-0.021217683898734
0.95599997043610	-0.022160015006659
0.95999997854233	-0.023118412396566
0.96399998664856	-0.024088235152310
0.96799999475479	-0.025071478245212
0.97200000286102	-0.026064484967705
0.97600001096725	-0.027067693201862
0.98000001907349	-0.028078658183916
0.98400002717972	-0.029096343690228
0.98799997568130	-0.030119050982621
0.99199998378754	-0.031145305863868
0.99599999189377	-0.032175799380901
1.0000000000000	-0.033206076708404
1.0039999485016	-0.034236599479181
1.0080000162125	-0.035266502588953
1.0119999647141	-0.036292247164890
1.0160000324249	-0.037315218316536
1.0199999809265	-0.038332627429425
1.0240000486374	-0.039343024663647
1.0279999971390	-0.040345540210107
1.0319999456406	-0.041339607523726
1.0360000133514	-0.042322067342933
1.0399999618530	-0.043293466277109
1.0440000295639	-0.044251700657597
1.0479999780655	-0.045196299173444
1.0520000457764	-0.046125242158729
1.0559999942780	-0.047037464354290
1.0599999427795	-0.047934055094179
1.0640000104904	-0.048811432382216
1.0679999589920	-0.049669908185036
1.0720000267029	-0.050508149149835
1.0759999752045	-0.051324815577317
1.0800000429153	-0.052121061406775
1.0839999914169	-0.052893866289321
1.0880000591278	-0.053643325589068
1.0920000076294	-0.054369169711002
1.0959999561310	-0.055070998140081
1.1000000238419	-0.055748253159729
1.1039999723434	-0.056399169264202
1.1080000400543	-0.057025252339007
1.1119999885559	-0.057625348471943
1.1160000562668	-0.058198179088919
1.1200000047684	-0.058745773164771
1.1239999532700	-0.059265889421026
1.1280000209808	-0.059761179858350
1.1319999694824	-0.060228796550979
1.1360000371933	-0.060670806403209
1.1399999856949	-0.061085737556034
1.1440000534058	-0.061474763923370
